ANO_MES;PRODUTO;NÚMERO DE POSTOS PESQUISADOS (MÉDIA);UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO
2019-09;GLP;4370,0;R$/13Kg;68,8446;7,8328;49,5;115,0;16,8825;0,1138;51,9621;6,9371;32,0;90,0;0,1335
2019-10;GLP;4372,0;R$/13Kg;68,7769;7,6841;50,0;115,0;17,0239;0,1117;51,753;6,7794;32,0;90,0;0,131
2019-11;GLP;4373,0;R$/13Kg;69,0959;7,7072;50,0;115,0;16,9906;0,1115;52,1053;6,9563;32,0;90,0;0,1335
2019-12;GLP;4373,0;R$/13Kg;69,2668;7,7125;50,0;115,0;16,9397;0,1113;52,3271;7,1511;32,0;87,5;0,1367
2020-01;GLP;4370,0;R$/13Kg;69,7493;7,9928;50,0;115,0;16,8913;0,1146;52,858;7,5014;32,0;87,5;0,1419
2020-02;GLP;4369,0;R$/13Kg;69,9096;7,9723;50,0;115,0;16,6465;0,114;53,2631;7,5163;32,0;87,5;0,1411
2020-03;GLP;4337,0;R$/13Kg;69,9453;7,9074;50,0;115,0;16,761;0,1131;53,1843;7,4075;32,0;87,5;0,1393
2020-04;GLP;4268,0;R$/13Kg;69,918;7,5582;49,99;115,0;17,652;0,1081;52,2661;7,5194;32,0;87,5;0,1439
2020-05;GLP;4357,0;R$/13Kg;69,5489;7,4279;49,99;115,0;17,8717;0,1068;51,6772;7,4716;32,0;87,5;0,1446
2020-06;GLP;4356,0;R$/13Kg;69,5851;7,4779;49,99;115,0;17,5972;0,1075;51,988;7,243;39,4;87,5;0,1393
2020-07;GLP;4353,0;R$/13Kg;69,959;7,5441;49,9;115,0;17,4808;0,1078;52,4782;6,7056;39,4;77,5;0,1278
2020-08;GLP;4183,0;R$/13Kg;70,0152;7,6385;49,9;115,0;17,2919;0,1091;52,7233;7,0586;41,43;77,5;0,1339
2020-10;GLP;710,0;R$/13kg;71,6618;8,5353;50,0;105,0;;0,1191;;;;;
2020-11;GLP;1204,0;R$/13kg;73,1076;8,2355;53,0;110,0;;0,1126;;;;;
2020-12;GLP;1568,0;R$/13kg;74,7509;7,9251;58,99;110,0;;0,106;;;;;
2021-01;GLP;1800,0;R$/13kg;76,6523;7,9104;59,99;105,0;;0,1032;;;;;
2021-02;GLP;2004,0;R$/13kg;79,5146;8,1356;58,0;110,0;;0,1023;;;;;
2021-03;GLP;2141,0;R$/13kg;82,9361;8,1207;55,99;120,0;;0,0979;;;;;
2021-04;GLP;2314,0;R$/13kg;84,8663;7,9614;64,0;120,0;;0,0938;;;;;
2021-05;GLP;2603,0;R$/13kg;85,3849;8,2661;64,99;125,0;;0,0968;;;;;
2021-06;GLP;2996,0;R$/13kg;87,1908;8,2668;58,0;130,0;;0,0948;;;;;
2021-07;GLP;3244,0;R$/13kg;91,5532;8,4473;64,99;130,0;;0,0923;;;;;
2021-08;GLP;3293,0;R$/13kg;93,4301;8,3497;65,99;130,0;;0,0894;;;;;
2021-09;GLP;3367,0;R$/13kg;97,4884;8,5529;70,0;135,0;;0,0877;;;;;
2021-10;GLP;3505,0;R$/13kg;100,6781;8,7047;74,0;140,0;;0,0865;;;;;
2021-11;GLP;3594,0;R$/13kg;102,4553;8,7339;75,0;140,0;;0,0852;;;;;
2021-12;GLP;3531,0;R$/13kg;102,3214;8,9289;77,99;140,0;;0,0873;;;;;
2022-01;GLP;3577,0;R$/13kg;102,4248;9,1239;78,0;140,0;;0,0891;;;;;
2022-02;GLP;3733,0;R$/13kg;102,4662;9,1718;78,0;140,0;;0,0895;;;;;
2022-03;GLP;3802,0;R$/13kg;108,9707;10,8969;78,0;160,0;;0,1;;;;;
2022-04;GLP;3916,0;R$/13kg;113,4955;10,0121;78,0;160,0;;0,0882;;;;;
2022-05;GLP;3976,0;R$/13kg;112,8662;10,1464;84,99;160,0;;0,0899;;;;;
2022-06;GLP;4085,0;R$/13kg;112,5552;10,3209;72,0;160,0;;0,0917;;;;;
2022-07;GLP;4087,0;R$/13kg;112,0538;10,439;81,99;160,0;;0,0932;;;;;
2022-08;GLP;4035,0;R$/13kg;111,5856;10,3745;81,99;160,0;;0,093;;;;;
2022-09;GLP;3687,0;R$/13kg;112,3472;10,2228;81,99;160,0;;0,091;;;;;
2022-10;GLP;1067,0;R$/13kg;110,2396;9,7676;68,0;149,0;;0,0886;;;;;
2022-11;GLP;1731,0;R$/13kg;110,0346;9,8409;79,99;150,0;;0,0894;;;;;
2022-12;GLP;2637,0;R$/13kg;109,1683;10,7533;80,0;150,0;;0,0985;;;;;
2023-01;GLP;3605,0;R$/13kg;108,2013;11,1265;77,99;150,0;;0,1028;;;;;
2023-02;GLP;3977,0;R$/13kg;107,812;11,4694;70,0;155,0;;0,1064;;;;;
2023-03;GLP;3970,0;R$/13kg;107,5137;11,5991;70,0;155,0;;0,1079;;;;;
2023-04;GLP;3975,0;R$/13kg;107,5421;11,8373;74,99;155,0;;0,1101;;;;;
2023-05;GLP;4334,0;R$/13kg;107,3997;11,7888;70,0;155,0;;0,1098;;;;;
2023-06;GLP;4469,0;R$/13kg;103,5684;12,3491;72,99;155,0;;0,1192;;;;;
2023-07;GLP;4652,0;R$/13kg;101,9887;12,1948;69,99;155,0;;0,1196;;;;;
2023-08;GLP;4669,0;R$/13kg;101,056;12,3362;69,99;150,0;;0,1221;;;;;
2023-09;GLP;4709,0;R$/13kg;101,2733;11,9716;69,99;150,0;;0,1182;;;;;
2023-10;GLP;4671,0;R$/13kg;101,7501;12,206;65,0;150,0;;0,12;;;;;
2023-11;GLP;4721,0;R$/13kg;101,3463;12,5984;67,0;155,0;;0,1243;;;;;
2023-12;GLP;4669,0;R$/13kg;100,9477;12,8297;67,0;154,0;;0,1271;;;;;
2024-01;GLP;4646,0;R$/13kg;100,8721;12,9291;67,0;154,0;;0,1282;;;;;
2024-02;GLP;4809,0;R$/13kg;102,0178;12,521;67,0;154,0;;0,1227;;;;;
2024-03;GLP;4768,0;R$/13kg;102,2121;12,6881;69,99;154,0;;0,1241;;;;;
2024-04;GLP;4684,0;R$/13kg;101,8302;12,7687;69,99;150,0;;0,1254;;;;;
2024-05;GLP;4603,0;R$/13kg;101,7082;12,8028;69,99;154,0;;0,1259;;;;;
2024-06;GLP;4642,0;R$/13kg;101,3522;12,6081;69,99;154,0;;0,1244;;;;;
2024-07;GLP;1444,0;R$/13kg;102,7262;12,1778;70,0;148,0;;0,1185;;;;;
2024-08;GLP;1443,0;R$/13kg;103,105;12,1179;73,0;148,0;;0,1175;;;;;
2024-09;GLP;1473,0;R$/13kg;105,9637;11,6475;73,99;150,0;;0,1099;;;;;
2024-10;GLP;1433,0;R$/13kg;106,5634;11,4978;70,0;150,0;;0,1079;;;;;
2024-11;GLP;1429,0;R$/13kg;106,9183;11,9916;74,99;160,0;;0,1122;;;;;
2024-12;GLP;1417,0;R$/13kg;107,5496;12,1181;74,99;160,0;;0,1127;;;;;
2025-01;GLP;1734,0;R$/13kg;107,1745;12,3129;74,99;160,0;;0,1149;;;;;
2025-02;GLP;2520,0;R$/13kg;107,3314;12,4471;74,99;170,0;;0,116;;;;;
2025-03;GLP;3249,0;R$/13kg;107,4123;12,5866;74,99;155,0;;0,1172;;;;;
2025-04;GLP;3305,0;R$/13kg;107,4553;12,4166;74,99;155,0;;0,1156;;;;;
2025-05;GLP;3303,0;R$/13kg;108,5073;12,21;74,99;155,0;;0,1125;;;;;
2025-06;GLP;2734,0;R$/13kg;108,5441;12,0039;79,99;156,0;;0,1106;;;;;
2025-07;GLP;1448,0;R$/13kg;108,3163;12,0235;75,0;156,0;;0,111;;;;;
2025-08;GLP;1342,0;R$/13kg;107,8932;12,0364;79,99;156,0;;0,1116;;;;;
2025-09;GLP;1893,0;R$/13kg;108,7846;12,1856;79,99;156,0;;0,112;;;;;
2025-10;GLP;2162,0;R$/13kg;110,2229;11,8765;79,99;156,0;;0,1078;;;;;
2025-11;GLP;2466,0;R$/13kg;110,3088;11,7852;79,99;156,0;;0,1068;;;;;
2025-12;GLP;2834,0;R$/13kg;110,1618;11,9955;79,99;170,0;;0,1089;;;;;
2026-01;GLP;3058,0;R$/13kg;110,2555;12,0242;79,9;170,0;;0,1091;;;;;
2026-02;GLP;3153,0;R$/13kg;109,9864;11,9422;79,99;170,0;;0,1086;;;;;
2026-03;GLP;3075,0;R$/13kg;109,9758;12,0352;79,99;156,0;;0,1094;;;;;
2004-05;GNV;547,0;R$/m3;1,1301;0,0821;0,84;1,288;0,3117;0,0726;0,8184;0,1573;0,421;1,033;0,1921
2004-06;GNV;571,0;R$/m3;1,1347;0,0636;0,849;1,288;0,3177;0,0561;0,817;0,1645;0,421;1,033;0,2014
2004-07;GNV;596,0;R$/m3;1,1446;0,0567;0,88;1,399;0,3271;0,0495;0,8176;0,1598;0,421;1,033;0,1955
2004-08;GNV;614,0;R$/m3;1,1501;0,0588;0,88;1,399;0,3324;0,0511;0,8177;0,1536;0,41;1,041;0,1879
2004-09;GNV;634,0;R$/m3;1,1515;0,0613;0,92;1,399;0,3368;0,0532;0,8147;0,1524;0,421;1,041;0,187
2004-10;GNV;649,0;R$/m3;1,1486;0,0678;0,899;1,399;0,3376;0,059;0,811;0,1526;0,44;1,279;0,1882
2004-11;GNV;665,0;R$/m3;1,0915;0,0633;0,899;1,399;0,391;0,058;0,7005;0,1509;0,44;1,279;0,2154
2004-12;GNV;674,0;R$/m3;1,0957;0,0686;0,909;1,399;0,3935;0,0626;0,7022;0,1532;0,44;1,27;0,2182
2005-01;GNV;690,0;R$/m3;1,1038;0,0738;0,829;1,399;0,4066;0,0669;0,6973;0,155;0,44;1,279;0,2223
2005-02;GNV;700,0;R$/m3;1,1042;0,0759;0,899;1,49;0,4036;0,0687;0,7006;0,1539;0,363;1,279;0,2197
2005-03;GNV;718,0;R$/m3;1,1029;0,0881;0,799;1,49;0,4045;0,0798;0,6984;0,1582;0,421;1,279;0,2266
2005-04;GNV;726,0;R$/m3;1,1059;0,0981;0,699;1,399;0,4001;0,0887;0,7058;0,1594;0,454;1,279;0,2258
2005-05;GNV;734,0;R$/m3;1,1071;0,0993;0,659;1,399;0,4031;0,0897;0,7039;0,161;0,452;1,027;0,2288
2005-06;GNV;748,0;R$/m3;1,1248;0,0959;0,869;1,55;0,418;0,0853;0,7068;0,1653;0,456;1,04;0,2339
2005-07;GNV;758,0;R$/m3;1,1419;0,0965;0,899;1,599;0,4023;0,0845;0,7396;0,1658;0,418;1,077;0,2241
2005-08;GNV;716,0;R$/m3;1,1342;0,1139;0,779;1,699;0,3902;0,1004;0,744;0,1616;0,456;1,077;0,2173
2005-09;GNV;341,0;R$/m3;1,1824;0,1209;0,919;1,899;0,4255;0,1023;0,7569;0,1763;0,418;1,547;0,233
2005-10;GNV;534,0;R$/m3;1,1886;0,1034;0,949;1,89;0,4248;0,087;0,7638;0,1798;0,418;1,25;0,2353
2005-11;GNV;605,0;R$/m3;1,2026;0,1204;0,949;1,49;0,4295;0,1001;0,7731;0,1797;0,474;1,25;0,2324
2005-12;GNV;577,0;R$/m3;1,2075;0,1355;0,949;1,77;0,4203;0,1122;0,7872;0,1818;0,474;1,25;0,2309
2006-01;GNV;600,0;R$/m3;1,2027;0,1409;0,94;1,59;0,4189;0,1172;0,7838;0,1763;0,474;1,151;0,225
2006-02;GNV;582,0;R$/m3;1,2264;0,1403;0,949;1,68;0,4502;0,1144;0,7762;0,1814;0,494;1,192;0,2337
2006-03;GNV;583,0;R$/m3;1,2386;0,1405;0,929;1,68;0,4257;0,1134;0,8129;0,1914;0,474;1,25;0,2354
2006-04;GNV;549,0;R$/m3;1,2484;0,1343;0,899;1,79;0,4254;0,1075;0,823;0,1909;0,473;1,25;0,232
2006-05;GNV;576,0;R$/m3;1,2498;0,1425;0,799;1,79;0,4351;0,114;0,8146;0,1989;0,474;1,443;0,2442
2006-06;GNV;571,0;R$/m3;1,2498;0,1555;0,799;1,79;0,4266;0,1244;0,8231;0,2002;0,494;1,416;0,2433
2006-07;GNV;613,0;R$/m3;1,2357;0,1774;0,799;1,84;0,4148;0,1436;0,8209;0,2072;0,486;1,47;0,2524
2006-08;GNV;610,0;R$/m3;1,2651;0,1582;0,85;1,84;0,4372;0,1251;0,8279;0,2141;0,474;1,47;0,2586
2006-09;GNV;638,0;R$/m3;1,2687;0,1554;0,85;1,84;0,4356;0,1225;0,8332;0,2188;0,474;1,52;0,2626
2006-10;GNV;531,0;R$/m3;1,2699;0,1531;0,999;1,84;0,4307;0,1205;0,8392;0,2159;0,473;1,52;0,2573
2006-11;GNV;544,0;R$/m3;1,2663;0,1578;0,95;1,87;0,4338;0,1246;0,8325;0,2103;0,475;1,52;0,2526
2006-12;GNV;549,0;R$/m3;1,2681;0,1554;0,95;1,87;0,4348;0,1225;0,8332;0,2163;0,473;1,52;0,2595
2007-01;GNV;608,0;R$/m3;1,27;0,1536;0,999;1,87;0,4372;0,1209;0,8327;0,2154;0,507;1,54;0,2587
2007-02;GNV;697,0;R$/m3;1,2695;0,1554;0,79;1,87;0,4423;0,1224;0,8272;0,2215;0,482;1,54;0,2678
2007-03;GNV;723,0;R$/m3;1,2675;0,1602;0,799;1,89;0,4324;0,1264;0,8351;0,2201;0,482;1,676;0,2635
2007-04;GNV;745,0;R$/m3;1,2689;0,1581;0,79;1,89;0,4347;0,1246;0,8342;0,2175;0,504;1,618;0,2608
2007-05;GNV;782,0;R$/m3;1,3392;0,1621;0,989;1,9;0,4933;0,121;0,8459;0,229;0,511;1,618;0,2707
2007-06;GNV;789,0;R$/m3;1,3496;0,1632;1,04;1,9;0,4756;0,1209;0,874;0,2238;0,511;1,62;0,2561
2007-07;GNV;815,0;R$/m3;1,3489;0,171;0,98;1,9;0,4694;0,1268;0,8794;0,2199;0,533;1,67;0,2501
2007-08;GNV;637,0;R$/m3;1,3511;0,1749;0,95;1,9;0,4499;0,1294;0,9012;0,2207;0,586;1,66;0,2449
2007-09;GNV;461,0;R$/m3;1,3528;0,1707;0,95;1,9;0,4394;0,1262;0,9134;0,2229;0,586;1,698;0,244
2007-10;GNV;480,0;R$/m3;1,3681;0,1744;0,999;1,9;0,4311;0,1275;0,937;0,2227;0,603;1,698;0,2377
2007-11;GNV;474,0;R$/m3;1,3715;0,176;0,999;1,9;0,4325;0,1283;0,939;0,2149;0,62;1,67;0,2289
2007-12;GNV;482,0;R$/m3;1,376;0,1731;0,949;1,9;0,444;0,1258;0,9319;0,2084;0,632;1,672;0,2236
2008-01;GNV;465,0;R$/m3;1,4328;0,179;0,949;1,99;0,4721;0,1249;0,9607;0,2206;0,634;1,767;0,2296
2008-02;GNV;479,0;R$/m3;1,4502;0,1877;0,999;1,99;0,4658;0,1294;0,9844;0,2153;0,641;1,767;0,2187
2008-03;GNV;476,0;R$/m3;1,4529;0,1901;0,999;1,96;0,4448;0,1308;1,0081;0,1959;0,655;1,767;0,1943
2008-04;GNV;492,0;R$/m3;1,4527;0,1964;0,999;2,049;0,4489;0,1352;1,0038;0,1996;0,562;1,859;0,1989
2008-05;GNV;477,0;R$/m3;1,4678;0,1835;1,049;2,049;0,4463;0,125;1,0215;0,1949;0,562;1,859;0,1908
2008-06;GNV;488,0;R$/m3;1,5571;0,1388;1,059;2,15;0,5131;0,0891;1,044;0,2024;0,655;1,859;0,1939
2008-07;GNV;492,0;R$/m3;1,6001;0,1251;1,219;2,15;0,4721;0,0782;1,1281;0,2033;0,674;1,859;0,1803
2008-08;GNV;484,0;R$/m3;1,6357;0,1274;1,295;2,249;0,4786;0,0779;1,157;0,1966;0,732;1,859;0,1699
2008-09;GNV;502,0;R$/m3;1,6528;0,1325;1,299;2,249;0,4587;0,0802;1,1941;0,1839;0,732;1,899;0,154
2008-10;GNV;519,0;R$/m3;1,6529;0,1371;1,29;2,249;0,4529;0,0829;1,2;0,1771;0,748;1,899;0,1476
2008-11;GNV;516,0;R$/m3;1,6712;0,1521;1,259;2,3;0,4538;0,091;1,2174;0,1823;0,768;2,0;0,1498
2008-12;GNV;519,0;R$/m3;1,7101;0,1479;1,349;2,55;0,4579;0,0865;1,2522;0,1775;0,817;2,326;0,1417
2009-01;GNV;518,0;R$/m3;1,7648;0,1205;1,359;2,55;0,5051;0,0683;1,2596;0,1865;0,817;2,326;0,1481
2009-02;GNV;525,0;R$/m3;1,7284;0,14;1,35;2,55;0,4285;0,081;1,2999;0,1827;0,817;2,367;0,1406
2009-03;GNV;529,0;R$/m3;1,7153;0,1488;1,299;2,59;0,4198;0,0867;1,2955;0,1986;0,817;2,4;0,1533
2009-04;GNV;532,0;R$/m3;1,6915;0,1541;1,249;2,59;0,4098;0,0911;1,2817;0,1973;0,817;2,4;0,1539
2009-05;GNV;560,0;R$/m3;1,6614;0,1496;1,259;2,55;0,3985;0,09;1,2629;0,1909;0,817;2,4;0,1512
2009-06;GNV;556,0;R$/m3;1,6073;0,1522;1,18;2,398;0,401;0,0947;1,2063;0,187;0,817;2,218;0,155
2009-07;GNV;564,0;R$/m3;1,578;0,1393;1,259;2,39;0,4253;0,0883;1,1527;0,1848;0,817;2,213;0,1603
2009-08;GNV;546,0;R$/m3;1,5672;0,1458;1,199;2,76;0,3929;0,093;1,1743;0,1759;0,768;2,213;0,1498
2009-09;GNV;401,0;R$/m3;1,5414;0,1716;1,129;2,76;0,3906;0,1113;1,1508;0,1951;0,457;2,213;0,1695
2009-10;GNV;485,0;R$/m3;1,5632;0,1663;1,179;2,63;0,4158;0,1064;1,1474;0,2112;0,705;2,213;0,1841
2009-11;GNV;518,0;R$/m3;1,5743;0,1752;1,189;2,579;0,4285;0,1113;1,1458;0,2192;0,699;2,213;0,1913
2009-12;GNV;519,0;R$/m3;1,5827;0,1714;1,259;2,409;0,4274;0,1083;1,1553;0,2252;0,746;2,213;0,1949
2010-01;GNV;531,0;R$/m3;1,5796;0,1758;1,198;2,39;0,4224;0,1113;1,1572;0,2202;0,746;2,142;0,1903
2010-02;GNV;555,0;R$/m3;1,5855;0,1763;1,17;2,39;0,4212;0,1112;1,1644;0,2219;0,768;2,142;0,1906
2010-03;GNV;565,0;R$/m3;1,587;0,1754;1,197;2,4;0,4242;0,1105;1,1627;0,211;0,633;2,16;0,1815
2010-04;GNV;562,0;R$/m3;1,5812;0,1807;1,119;2,39;0,4196;0,1143;1,1615;0,2201;0,633;2,16;0,1895
2010-05;GNV;568,0;R$/m3;1,6052;0,1625;1,119;2,39;0,4185;0,1012;1,1867;0,2073;0,709;2,16;0,1747
2010-06;GNV;565,0;R$/m3;1,6081;0,1627;1,259;2,4;0,4046;0,1011;1,2035;0,1944;0,774;2,205;0,1615
2010-07;GNV;560,0;R$/m3;1,6058;0,1635;1,159;2,369;0,3968;0,1018;1,209;0,1848;0,771;2,22;0,1528
2010-08;GNV;523,0;R$/m3;1,6111;0,1618;1,299;2,389;0,387;0,1004;1,2241;0,1924;0,768;2,2;0,1571
2010-09;GNV;534,0;R$/m3;1,6087;0,1618;1,299;2,389;0,3878;0,1006;1,2208;0,1808;0,749;2,2;0,1481
2010-10;GNV;528,0;R$/m3;1,6099;0,1596;1,299;2,389;0,3804;0,0991;1,2295;0,1747;0,767;2,24;0,1421
2010-11;GNV;529,0;R$/m3;1,6112;0,1577;1,299;2,389;0,3802;0,0979;1,231;0,1835;0,768;2,24;0,1491
2010-12;GNV;502,0;R$/m3;1,5775;0,1896;1,097;2,389;0,3609;0,1202;1,2165;0,1907;0,769;2,216;0,1568
2011-01;GNV;511,0;R$/m3;1,5509;0,2171;1,097;2,389;0,3681;0,14;1,1828;0,2067;0,604;2,212;0,1748
2011-02;GNV;503,0;R$/m3;1,5543;0,2156;1,099;2,389;0,3838;0,1387;1,1705;0,2167;0,604;2,212;0,1852
2011-03;GNV;514,0;R$/m3;1,566;0,2281;1,049;2,389;0,3875;0,1457;1,1784;0,2053;0,653;2,212;0,1742
2011-04;GNV;496,0;R$/m3;1,5984;0,2144;1,049;2,389;0,4091;0,1341;1,1893;0,2056;0,627;1,794;0,1729
2011-05;GNV;512,0;R$/m3;1,6252;0,1995;1,099;2,389;0,4214;0,1227;1,2038;0,2017;0,62;1,891;0,1676
2011-06;GNV;520,0;R$/m3;1,6276;0,1988;1,099;2,389;0,4165;0,1222;1,2111;0,1983;0,631;2,007;0,1638
2011-07;GNV;520,0;R$/m3;1,6181;0,2038;1,099;2,409;0,3827;0,1259;1,2354;0,2025;0,631;2,007;0,1639
2011-08;GNV;528,0;R$/m3;1,6162;0,1995;1,099;2,409;0,3829;0,1234;1,2333;0,2026;0,696;2,236;0,1643
2011-09;GNV;534,0;R$/m3;1,6135;0,2014;1,099;2,409;0,3836;0,1248;1,2299;0,1947;0,709;2,006;0,1583
2011-10;GNV;516,0;R$/m3;1,6134;0,2037;1,099;2,449;0,3967;0,1263;1,2167;0,2022;0,631;2,247;0,1662
2011-11;GNV;521,0;R$/m3;1,6101;0,2015;1,099;2,449;0,382;0,1252;1,2281;0,2042;0,631;2,247;0,1662
2011-12;GNV;507,0;R$/m3;1,6218;0,1949;1,099;2,499;0,4098;0,1202;1,212;0,1985;0,631;1,98;0,1638
2012-01;GNV;502,0;R$/m3;1,6336;0,1819;1,189;2,549;0,4009;0,1114;1,2327;0,1827;0,663;1,76;0,1483
2012-02;GNV;508,0;R$/m3;1,635;0,1841;1,009;2,549;0,4072;0,1126;1,2279;0,2034;0,696;2,252;0,1657
2012-03;GNV;495,0;R$/m3;1,6348;0,1844;1,199;2,369;0,3908;0,1128;1,244;0,1684;0,696;2,031;0,1354
2012-04;GNV;515,0;R$/m3;1,6928;0,1916;1,189;2,369;0,4179;0,1132;1,2748;0,1802;0,697;1,773;0,1414
2012-05;GNV;519,0;R$/m3;1,7092;0,197;1,19;2,369;0,4211;0,1153;1,2882;0,1856;0,697;1,822;0,1441
2012-06;GNV;533,0;R$/m3;1,723;0,1895;1,19;2,579;0,424;0,11;1,299;0,1743;0,697;1,822;0,1342
2012-07;GNV;520,0;R$/m3;1,7344;0,1871;1,29;2,579;0,4183;0,1079;1,3161;0,1751;0,768;1,911;0,133
2012-08;GNV;518,0;R$/m3;1,7354;0,188;1,279;2,49;0,4206;0,1083;1,3147;0,1552;0,87;1,83;0,1181
2012-09;GNV;513,0;R$/m3;1,7383;0,1838;1,279;2,399;0,3913;0,1057;1,347;0,1608;0,786;1,878;0,1194
2012-10;GNV;520,0;R$/m3;1,7404;0,1826;1,349;2,399;0,4002;0,1049;1,3402;0,1669;0,83;1,866;0,1245
2012-11;GNV;506,0;R$/m3;1,7399;0,1847;1,319;2,399;0,4;0,1061;1,3399;0,1596;0,878;1,918;0,1191
2012-12;GNV;509,0;R$/m3;1,7553;0,1723;1,359;2,599;0,4211;0,0982;1,3342;0,1594;0,835;1,97;0,1194
2013-01;GNV;491,0;R$/m3;1,7645;0,1699;1,379;2,599;0,4116;0,0963;1,3529;0,1544;0,835;1,913;0,1141
2013-02;GNV;507,0;R$/m3;1,7715;0,1655;1,399;2,599;0,4214;0,0934;1,3501;0,1495;0,837;1,913;0,1107
2013-03;GNV;511,0;R$/m3;1,7763;0,1651;1,399;2,599;0,422;0,093;1,3543;0,152;0,952;2,222;0,1123
2013-04;GNV;524,0;R$/m3;1,7815;0,1665;1,399;2,599;0,4143;0,0935;1,3672;0,166;0,952;2,222;0,1214
2013-05;GNV;510,0;R$/m3;1,7762;0,1607;1,379;2,599;0,4159;0,0905;1,3602;0,1577;0,952;1,931;0,1159
2013-06;GNV;517,0;R$/m3;1,7841;0,1638;1,35;2,799;0,4105;0,0918;1,3736;0,1619;0,952;2,221;0,1179
2013-07;GNV;519,0;R$/m3;1,7907;0,1634;1,379;2,799;0,4217;0,0913;1,3689;0,1672;0,938;1,949;0,1221
2013-08;GNV;515,0;R$/m3;1,7852;0,1691;1,399;2,799;0,4088;0,0947;1,3764;0,1641;0,93;1,949;0,1192
2013-09;GNV;530,0;R$/m3;1,7842;0,1751;1,399;2,699;0,4138;0,0981;1,3704;0,1851;1,0;2,265;0,1351
2013-10;GNV;515,0;R$/m3;1,7878;0,1812;1,389;2,699;0,4187;0,1014;1,3691;0,1881;1,011;2,265;0,1374
2013-11;GNV;518,0;R$/m3;1,7914;0,1818;1,389;2,699;0,421;0,1015;1,3705;0,1887;1,011;2,265;0,1377
2013-12;GNV;512,0;R$/m3;1,8116;0,2055;1,349;2,89;0,4375;0,1134;1,3741;0,187;1,011;2,265;0,1361
2014-01;GNV;522,0;R$/m3;1,8242;0,2056;1,339;2,899;0,4332;0,1127;1,391;0,1852;1,031;1,995;0,1331
2014-02;GNV;526,0;R$/m3;1,8291;0,2036;1,399;2,899;0,4238;0,1113;1,4053;0,1797;1,031;2,042;0,1279
2014-03;GNV;525,0;R$/m3;1,8408;0,207;1,399;2,899;0,4086;0,1125;1,4322;0,194;1,031;2,315;0,1354
2014-04;GNV;538,0;R$/m3;1,8582;0,2143;1,399;2,899;0,424;0,1153;1,4342;0,1895;1,039;2,315;0,1322
2014-05;GNV;525,0;R$/m3;1,8703;0,2143;1,399;2,699;0,4376;0,1146;1,4328;0,1814;1,09;2,042;0,1266
2014-06;GNV;529,0;R$/m3;1,8882;0,2058;1,399;2,699;0,458;0,109;1,4302;0,1823;1,092;2,042;0,1275
2014-07;GNV;532,0;R$/m3;1,8934;0,1953;1,399;2,799;0,4591;0,1032;1,4343;0,1899;1,073;2,042;0,1324
2014-08;GNV;532,0;R$/m3;1,8876;0,1827;1,399;2,799;0,4455;0,0968;1,4421;0,1831;1,073;2,048;0,127
2014-09;GNV;522,0;R$/m3;1,898;0,1781;1,399;2,799;0,4581;0,0938;1,4399;0,1629;1,085;2,145;0,1131
2014-10;GNV;542,0;R$/m3;1,9021;0,1763;1,379;2,799;0,4601;0,0927;1,442;0,164;1,118;2,048;0,1137
2014-11;GNV;526,0;R$/m3;1,905;0,1831;1,379;2,889;0,462;0,0961;1,443;0,1702;1,113;2,048;0,1179
2014-12;GNV;529,0;R$/m3;1,9104;0,1801;1,379;2,889;0,4629;0,0943;1,4475;0,1704;1,113;2,048;0,1177
2015-01;GNV;525,0;R$/m3;1,921;0,1833;1,379;2,889;0,4751;0,0954;1,4459;0,1789;1,096;2,048;0,1237
2015-02;GNV;539,0;R$/m3;1,941;0,1754;1,379;2,889;0,4853;0,0904;1,4557;0,1775;1,096;2,048;0,1219
2015-03;GNV;545,0;R$/m3;1,9514;0,1787;1,399;2,889;0,4974;0,0916;1,454;0,162;1,156;2,158;0,1114
2015-04;GNV;517,0;R$/m3;1,9866;0,1905;1,459;2,889;0,527;0,0959;1,4596;0,1911;1,121;2,258;0,131
2015-05;GNV;520,0;R$/m3;2,0039;0,2007;1,479;3,09;0,5321;0,1001;1,4718;0,1819;1,157;2,315;0,1236
2015-06;GNV;529,0;R$/m3;2,02;0,2006;1,399;2,999;0,5544;0,0993;1,4656;0,1972;1,157;2,315;0,1345
2015-07;GNV;518,0;R$/m3;2,0508;0,1894;1,479;2,987;0,5594;0,0924;1,4915;0,1875;1,165;2,314;0,1257
2015-08;GNV;459,0;R$/m3;2,0949;0,1874;1,499;3,09;0,5528;0,0895;1,5422;0,2048;1,177;2,347;0,1328
2015-09;GNV;216,0;R$/m3;2,1455;0,1925;1,599;2,919;0,5471;0,0897;1,5984;0,1792;1,271;2,12;0,1121
