PRODUTO,MES,NÚMERO DE POSTOS PESQUISADOS,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
GLP,2006-01,41246,30.7546,2.6358,23.0,45.0,5.4963999999999995,0.0856,25.2582,2.6342,17.12,38.0,0.1042
GLP,2006-02,35921,30.9585,2.59675,23.99,45.0,5.3995,0.084,25.559,2.64125,17.1,38.0,0.10325
GLP,2006-03,38460,31.216,2.64625,24.0,45.0,5.4615,0.0845,25.7545,3.0295,20.0,38.5,0.1175
GLP,2006-04,52941,31.5862,2.566,24.0,45.0,5.612399999999999,0.0814,25.9738,3.0094000000000003,20.0,38.0,0.11579999999999999
GLP,2006-05,42230,32.0085,2.5142499999999997,24.0,45.0,5.788,0.07875,26.2205,3.1105,20.0,38.5,0.1185
GLP,2006-06,42508,32.3475,2.45875,25.99,45.0,5.753,0.076,26.5945,2.73475,22.34,38.0,0.10325
GLP,2006-07,52454,32.6124,2.3896,25.0,46.0,5.9636,0.0732,26.6488,2.6292,22.4,38.0,0.0988
GLP,2006-08,41202,32.74325,2.396,26.0,46.0,6.00825,0.07325,26.735,2.57125,22.2,38.0,0.09625
GLP,2006-09,41036,32.8945,2.4595000000000002,26.0,46.0,6.0527500000000005,0.07475,26.84175,2.6012500000000003,23.1,38.0,0.097
GLP,2006-10,36254,32.9532,2.5420000000000003,26.0,46.0,6.0652,0.077,26.887999999999998,2.4836,23.53,38.0,0.0924
GLP,2006-11,29274,33.00425,2.5975,27.0,46.0,6.20575,0.07875,26.7985,2.54025,23.7,38.0,0.09475
GLP,2006-12,39275,32.9944,2.5916,27.0,46.0,6.1934,0.0784,26.801,2.5282,22.9,38.0,0.09419999999999999
GLP,2007-01,31314,33.03,2.617,27.0,46.0,6.1907499999999995,0.0795,26.83925,2.47825,23.5,38.0,0.09225
GLP,2007-02,30969,33.041,2.62925,26.0,46.0,6.18,0.0795,26.860999999999997,2.552,23.55,38.4,0.095
GLP,2007-03,30793,33.056250000000006,2.62125,26.0,46.0,6.12725,0.07925,26.929,2.636,22.8,39.996,0.09775
GLP,2007-04,37491,33.0268,2.6388,26.0,46.0,6.1655999999999995,0.08,26.861200000000004,2.6546,23.0,39.866,0.099
GLP,2007-05,30040,33.0,2.69325,26.0,46.0,6.1892499999999995,0.08175,26.81075,2.66575,22.5,40.0,0.09925
GLP,2007-06,29840,32.966499999999996,2.6985,26.0,47.0,6.09875,0.082,26.86775,2.66275,16.15,38.466,0.099
GLP,2007-07,36951,32.9436,2.7538,26.0,49.0,6.1222,0.0834,26.8214,2.6634,17.7,38.466,0.0992
GLP,2007-08,31751,32.8595,2.8005,23.0,48.0,6.1155,0.08525,26.744,2.70475,21.018,38.407,0.10075
GLP,2007-09,41597,32.827,2.7858,25.0,48.0,6.149800000000001,0.08480000000000001,26.6772,2.7214,22.5,39.211,0.1022
GLP,2007-10,33164,32.797,2.8057499999999997,25.0,48.0,6.283250000000001,0.08549999999999999,26.51375,2.83175,22.1,39.211,0.10675
GLP,2007-11,33551,32.7645,2.80775,25.0,47.0,6.321,0.08574999999999999,26.4435,2.80475,22.02,40.0,0.106
GLP,2007-12,42007,32.7462,2.8298,25.0,49.0,6.3322,0.08639999999999999,26.413999999999998,2.8009999999999997,22.02,39.0,0.10600000000000001
GLP,2008-01,33586,32.75525,2.86725,25.0,47.0,6.28875,0.0875,26.4665,2.84375,22.02,38.569,0.10775
GLP,2008-02,33692,32.74625,2.84525,25.0,47.0,6.2815,0.087,26.46475,2.909,22.02,38.13,0.11
GLP,2008-03,42386,32.7294,2.8348,25.0,49.0,6.2463999999999995,0.08659999999999998,26.482999999999997,2.8964,22.01,38.569,0.1092
GLP,2008-04,34130,32.70925,2.864,25.0,47.0,6.30375,0.0875,26.4055,2.8945,22.01,38.13,0.11
GLP,2008-05,34007,32.93475,2.8125,25.0,47.0,6.40925,0.08549999999999999,26.5255,2.8962499999999998,22.01,38.569,0.10925
GLP,2008-06,42052,33.282799999999995,2.823,25.0,48.0,6.6718,0.08480000000000001,26.611,2.9308,22.001,39.5,0.11000000000000001
GLP,2008-07,33671,33.43175,2.7915,25.0,48.0,6.69875,0.08375,26.733,2.90625,22.01,39.0,0.10875
GLP,2008-08,42020,33.501599999999996,2.7416,25.0,47.0,6.754,0.08180000000000001,26.7476,2.9072,22.01,39.0,0.1086
GLP,2008-09,33736,33.49475,2.78675,25.0,47.0,6.65825,0.08325,26.8365,2.949,22.01,39.0,0.11
GLP,2008-10,33656,33.44725,2.87725,24.0,47.0,6.7675,0.086,26.67975,3.10425,19.83,39.0,0.11625
GLP,2008-11,41997,33.3952,2.893,24.9,49.0,6.775799999999999,0.08659999999999998,26.619400000000002,3.0874,20.0,43.25,0.11580000000000001
GLP,2008-12,33750,33.361000000000004,2.8995,24.0,49.0,6.67075,0.08675,26.69025,3.113,20.0,40.87,0.1165
GLP,2009-01,33827,33.376,2.90475,24.0,49.0,6.68075,0.087,26.69525,3.1252500000000003,17.7,40.87,0.117
GLP,2009-02,33809,33.372,2.92725,24.9,50.0,6.6892499999999995,0.08775,26.68275,3.1550000000000002,20.0,40.87,0.1185
GLP,2009-03,42116,33.7526,3.0496000000000003,24.0,49.0,6.874,0.09059999999999999,26.8786,3.1912,20.0,40.87,0.1186
GLP,2009-04,33649,34.45275,3.1567499999999997,26.0,50.0,7.08375,0.09175,27.369,3.198,17.287,41.687,0.1165
GLP,2009-05,42002,34.8194,3.0964,26.0,50.0,7.3384,0.08879999999999999,27.481,3.1594,20.0,40.87,0.11500000000000002
GLP,2009-06,33591,35.44325,3.0945,26.0,50.0,7.817,0.08725,27.62625,3.2105,20.0,45.0,0.11625
GLP,2009-07,33651,35.83325,3.1665,26.0,49.0,8.04225,0.08825,27.791,3.31825,20.0,45.0,0.1195
GLP,2009-08,18629,36.193000000000005,3.2136666666666667,26.0,49.0,8.248333333333333,0.08866666666666667,27.944666666666667,3.4753333333333334,17.0,45.0,0.12433333333333334
GLP,2009-09,12173,37.6765,3.3575,26.0,50.0,9.127749999999999,0.08875,28.54875,3.40675,16.89,48.0,0.11925
GLP,2009-10,21528,37.95175,3.48925,24.0,52.0,9.109,0.09225,28.842750000000002,3.55675,14.6383,48.0,0.12325
GLP,2009-11,29642,37.9694,3.5780000000000003,24.0,52.0,9.1896,0.09419999999999999,28.7798,3.5730000000000004,15.34,48.0,0.1242
GLP,2009-12,26233,38.005,3.52025,24.0,52.0,9.16025,0.0925,28.84475,3.68225,15.2675,44.5,0.1275
GLP,2010-01,34206,38.126,3.4875999999999996,24.0,53.0,9.3114,0.09159999999999999,28.814600000000002,3.6946,14.66,44.5,0.12840000000000001
GLP,2010-02,29564,38.15575,3.56225,24.0,52.0,9.339500000000001,0.0935,28.81625,4.03225,15.341,44.0,0.13975
GLP,2010-03,31382,38.416,3.535,24.0,52.0,9.619,0.09175,28.797,3.9525,15.34,44.0,0.13725
GLP,2010-04,32265,38.34525,3.53975,24.0,52.0,9.54975,0.09225,28.7955,3.91,14.66,43.87,0.13575
GLP,2010-05,40852,38.3038,3.5508,24.0,52.0,9.527,0.0928,28.7768,4.0278,15.0,43.87,0.13999999999999999
GLP,2010-06,32710,38.28075,3.56525,24.0,54.0,9.4525,0.093,28.82825,4.08675,15.0,44.0,0.142
GLP,2010-07,32332,38.21725,3.529,24.0,55.0,9.3915,0.09225,28.82575,4.051,14.09,45.0,0.1405
GLP,2010-08,39176,38.016,3.5024,24.62,55.0,9.113800000000001,0.092,28.9022,3.9951999999999996,14.0,44.0,0.13840000000000002
GLP,2010-09,31483,38.0675,3.50825,24.99,56.0,9.19425,0.09225,28.87325,4.019,14.033,44.0,0.13925
GLP,2010-10,39528,38.156,3.4778,24.99,53.0,9.324,0.091,28.832,4.0408,14.0332,44.0,0.13999999999999999
GLP,2010-11,31654,38.18675,3.4785,24.99,53.0,9.148,0.091,29.03875,4.04875,14.0332,44.0,0.1395
GLP,2010-12,31652,38.162,3.48175,24.99,53.0,9.3625,0.091,28.7995,4.0825,14.0232,43.87,0.142
GLP,2011-01,39547,38.1618,3.5098,24.99,57.0,9.4446,0.092,28.717200000000002,4.111800000000001,13.54,43.9,0.143
GLP,2011-02,31595,38.112500000000004,3.5305,24.99,57.0,9.281,0.09275,28.831500000000002,4.09025,14.033,43.0,0.142
GLP,2011-03,31666,38.146,3.59475,24.99,56.0,9.3755,0.09425,28.770500000000002,4.2035,15.3439,43.0,0.14625
GLP,2011-04,32101,38.2935,3.69525,25.0,53.9,9.462250000000001,0.0965,28.831249999999997,4.27525,14.0332,44.0,0.1485
GLP,2011-05,40250,38.3488,3.7434,25.0,53.9,9.291599999999999,0.0978,29.0572,4.3374,15.343,45.6,0.1492
GLP,2011-06,32263,38.40975,3.769,26.0,58.0,9.245,0.09825,29.164749999999998,4.34675,14.0,44.7,0.149
GLP,2011-07,40318,38.4112,3.7916,25.6,59.0,9.2658,0.0986,29.145400000000002,4.395,14.0,44.0,0.151
GLP,2011-08,32244,38.38775,3.8064999999999998,25.6,58.0,9.21475,0.099,29.173000000000002,4.41625,14.033,44.0,0.1515
GLP,2011-09,32247,38.678,3.86,25.6,58.0,9.373000000000001,0.0995,29.305,4.39325,14.033,44.0,0.14975
GLP,2011-10,40253,38.8914,3.8857999999999997,28.0,58.0,9.4642,0.0998,29.4272,4.392799999999999,14.0332,44.0,0.1492
GLP,2011-11,32159,38.91325,3.88075,28.0,58.0,9.439499999999999,0.0995,29.47375,4.43825,14.033,44.44,0.1505
GLP,2011-12,32155,38.929249999999996,3.8965,26.0,58.0,9.568,0.1,29.36125,4.426,14.03,44.0,0.151
GLP,2012-01,40253,38.956,3.914,26.0,62.0,9.511199999999999,0.1002,29.444799999999997,4.464799999999999,14.03,44.1,0.1518
GLP,2012-02,32207,38.945499999999996,3.895,25.0,63.0,9.57075,0.1,29.37475,4.437749999999999,14.03,44.0,0.15125
GLP,2012-03,32150,38.96575,3.92625,26.0,63.0,9.69425,0.10075,29.2715,4.52675,14.03,44.0,0.1545
GLP,2012-04,40160,39.062,3.9944,26.0,63.0,9.705,0.1022,29.357,4.4968,14.03,45.0,0.1532
GLP,2012-05,32146,39.167,4.031,26.0,54.0,9.71675,0.10275,29.45025,4.34075,14.03,45.0,0.14725
GLP,2012-06,32140,39.167,4.00125,26.0,62.0,9.706,0.10225,29.461,4.393,14.03,45.0,0.149
GLP,2012-07,40265,39.177,3.9899999999999998,25.6,62.0,9.655199999999999,0.10200000000000001,29.521800000000002,4.4436,14.66,45.0,0.1504
GLP,2012-08,32269,39.15625,4.00625,26.0,62.0,9.81175,0.10225,29.3445,4.504,14.66,45.0,0.15325
GLP,2012-09,40284,39.3926,4.0268,26.0,62.0,9.8994,0.10200000000000001,29.4932,4.4963999999999995,14.0,45.6,0.1524
GLP,2012-10,32236,39.5965,4.05475,26.0,62.0,9.9165,0.10225,29.68,4.4785,14.66,45.0,0.15075
GLP,2012-11,32111,39.956,4.13525,26.0,62.0,10.266,0.10325,29.689999999999998,4.4445,14.6632,45.0,0.14975
GLP,2012-12,40258,40.122,4.0176,26.0,62.0,10.3228,0.1002,29.799200000000003,4.4248,14.66,45.0,0.1486
GLP,2013-01,32172,40.1755,3.96325,26.0,62.0,10.30625,0.09875,29.86925,4.4425,15.0,45.0,0.149
GLP,2013-02,32171,40.41475,3.9755,26.0,62.0,10.526499999999999,0.0985,29.88825,4.502750000000001,14.6632,45.0,0.1505
GLP,2013-03,40105,40.5172,4.043799999999999,26.0,62.0,10.556999999999999,0.0996,29.960199999999997,4.636,14.66,45.0,0.1548
GLP,2013-04,32141,40.82325,4.143000000000001,27.0,62.0,10.8635,0.1015,29.95975,4.63,15.87,45.0,0.1545
